發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,道路照明設備,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,座標-X,座標-Y
113,1,2,1,37,2,05中正區,中正區羅斯福路4段與基隆路4段口,0,0,1,1,C03,8,5,5,50,4,3,1,5,4,5,13,1,1,1,4,5,2,17,1,56,3,10,6,1,7,9,1,10,11,12,,108,,2,22,121.5368753,25.0113654
113,1,2,1,37,2,05中正區,中正區羅斯福路4段與基隆路4段口,0,0,1,2,C03,8,5,5,50,4,3,1,5,4,5,13,1,1,1,4,5,2,17,2,48,2,8,6,1,7,15,1,10,2,14,,100,,1,21,121.5368753,25.0113654
113,1,2,7,0,2,12內湖區,內湖區成功路2段115巷49弄與安康路25巷口,0,0,1,1,B03,8,6,5,50,4,1,1,5,4,5,13,2,1,5,5,5,2,17,1,51,3,10,7,1,7,5,1,8,1,1,,4,,1,21,121.5933252,25.0645018
113,1,2,7,0,2,12內湖區,內湖區成功路2段115巷49弄與安康路25巷口,0,0,1,2,F01,8,6,5,50,4,1,1,5,4,5,13,2,1,5,5,5,2,17,2,66,2,9,4,1,7,9,8,20,1,12,,4,,1,21,121.5933252,25.0645018
113,1,2,7,28,2,02萬華區,萬華區堤外便道往北3014319燈桿,0,0,1,1,C03,8,5,5,40,14,11,1,5,4,5,13,4,4,3,4,5,2,17,4,0,4,11,3,4,7,21,7,,11,15,,119,,2,,121.4996253,25.04210862
113,1,2,7,28,2,02萬華區,萬華區堤外便道往北3014319燈桿,0,0,1,2,C03,8,5,5,40,14,11,1,5,4,5,13,4,4,3,4,5,2,17,4,0,4,11,3,4,7,21,7,,11,15,,119,,2,,121.4996253,25.04210862
113,1,2,7,28,2,02萬華區,萬華區堤外便道往北3014319燈桿,0,0,1,3,C03,8,5,5,40,14,11,1,5,4,5,13,4,4,3,4,5,2,17,1,56,3,10,5,4,7,9,1,10,9,13,,44,,1,21,121.4996253,25.04210862
113,1,2,7,28,2,02萬華區,萬華區堤外便道往北3014319燈桿,0,0,1,4,C03,8,5,5,40,14,11,1,5,4,5,13,4,4,3,4,5,2,17,1,49,2,9,5,4,7,9,1,10,1,12,,16,,1,21,121.4996253,25.04210862
113,1,2,7,50,2,09北投區,北投區新民路2巷與新民路口,0,0,2,1,C03,8,7,5,50,3,2,1,5,4,5,13,4,4,9,5,5,2,12,1,18,2,7,6,1,7,5,1,10,1,13,,8,,1,22,121.5080164,25.1399505
113,1,2,7,50,2,09北投區,北投區新民路2巷與新民路口,0,0,2,2,C03,8,7,5,50,3,2,1,5,4,5,13,4,4,9,5,5,2,12,2,63,2,9,6,1,7,21,1,10,1,11,,107,,1,22,121.5080164,25.1399505
113,1,2,7,57,2,03中山區,中山區中山北路4段往北(機車專用道),0,0,2,1,C03,8,7,5,40,14,11,1,5,4,5,13,4,4,1,4,3,2,13,1,19,2,8,3,4,7,9,1,10,1,11,,44,,1,25,121.5271718,25.075911
113,1,2,7,57,2,03中山區,中山區中山北路4段往北(機車專用道),0,0,2,2,C03,8,7,5,40,14,11,1,5,4,5,13,4,4,1,4,3,2,13,2,18,2,9,3,4,7,9,1,10,1,13,,44,,1,25,121.5271718,25.075911
113,1,2,8,10,2,08士林區,士林區中正路與中山北路5段口,0,0,2,1,C03,8,6,5,50,4,2,1,5,4,5,13,2,1,1,4,5,1,12,2,31,2,7,5,1,7,9,1,10,1,12,,108,,1,21,121.5269318,25.09538269
113,1,2,8,10,2,08士林區,士林區中正路與中山北路5段口,0,0,2,2,C03,8,6,5,50,4,2,1,5,4,5,13,2,1,1,4,5,1,12,1,29,2,8,5,1,7,9,3,18,1,15,,17,,1,21,121.5269318,25.09538269
113,1,2,8,11,2,05中正區,中正區羅斯福路1段8號與無名巷口(南門市場前),0,0,1,1,B03,8,6,5,40,14,8,1,5,4,5,13,4,4,3,4,4,2,17,1,51,3,10,7,1,7,6,1,8,1,2,,9,,1,21,121.5185914,25.03218513
113,1,2,8,11,2,05中正區,中正區羅斯福路1段8號與無名巷口(南門市場前),0,0,1,2,C03,8,6,5,40,14,8,1,5,4,5,13,4,4,3,4,4,2,17,2,38,2,9,5,1,7,9,1,10,1,11,,108,,1,21,121.5185914,25.03218513
113,1,2,8,18,2,11南港區,南港區重陽路221號,0,0,1,1,B03,8,6,5,50,14,7,1,5,4,5,13,4,4,9,4,4,2,16,1,53,3,10,7,1,7,11,1,8,2,8,,10,,1,21,121.6015243,25.057438
113,1,2,8,18,2,11南港區,南港區重陽路221號,0,0,1,2,C03,8,6,5,50,14,7,1,5,4,5,13,4,4,9,4,4,2,16,2,51,2,9,6,1,7,9,1,10,2,11,,44,,1,21,121.6015243,25.057438
113,1,2,8,20,2,05中正區,中正區連雲街與連雲街47巷口,0,0,1,1,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,2,65,2,9,5,1,7,9,1,10,1,11,,4,,1,21,121.5308274,25.0352246
113,1,2,8,20,2,05中正區,中正區連雲街與連雲街47巷口,0,0,1,2,B03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,52,3,10,7,1,7,9,1,8,1,5,,44,,1,21,121.5308274,25.0352246
113,1,2,8,25,2,03中山區,中山區南京東路3段80號,0,0,2,1,C03,8,7,5,40,14,8,1,5,4,5,13,4,4,1,4,4,2,16,1,60,2,9,5,1,7,8,1,9,1,11,,100,,1,22,121.5392202,25.05188506
113,1,2,8,25,2,03中山區,中山區南京東路3段80號,0,0,2,2,C03,8,7,5,40,14,8,1,5,4,5,13,4,4,1,4,4,2,16,1,45,2,9,5,1,7,9,1,9,1,11,,13,,1,22,121.5392202,25.05188506
113,1,2,8,25,2,08士林區,士林區文林路與雙溪街口,0,0,1,1,B03,8,7,5,50,4,1,1,5,4,5,13,2,1,9,4,5,1,17,1,32,3,10,7,1,7,9,1,8,2,1,,44,,1,21,121.5233782,25.09969017
113,1,2,8,25,2,08士林區,士林區文林路與雙溪街口,0,0,1,2,C03,8,7,5,50,4,1,1,5,4,5,13,2,1,9,4,5,1,17,2,30,2,9,5,1,7,5,1,10,2,13,,8,,1,21,121.5233782,25.09969017
113,1,2,8,26,2,07信義區,信義區松高路與逸仙路口,0,0,2,1,C03,8,5,5,50,3,2,1,5,4,5,13,1,1,9,5,5,2,17,2,46,2,8,5,1,7,5,1,11,1,14,,4,,1,22,121.5617617,25.0391918
113,1,2,8,26,2,07信義區,信義區松高路與逸仙路口,0,0,2,2,C03,8,5,5,50,3,2,1,5,4,5,13,1,1,9,5,5,2,17,1,28,2,9,5,1,7,6,1,10,1,12,,4,,1,22,121.5617617,25.0391918
113,1,2,8,28,2,09北投區,北投區承德路6段081號燈桿,0,0,2,1,C03,8,7,5,50,14,12,1,5,4,5,13,4,4,1,4,5,2,12,1,18,2,8,5,1,7,9,1,10,1,12,,42,,1,22,121.511907,25.10495446
113,1,2,8,28,2,09北投區,北投區承德路6段081號燈桿,0,0,2,2,C03,8,7,5,50,14,12,1,5,4,5,13,4,4,1,4,5,2,12,1,38,3,10,5,1,7,14,1,10,1,14,,44,,1,22,121.511907,25.10495446
113,1,2,8,28,2,09北投區,北投區承德路6段081號燈桿,0,0,2,3,H02,8,7,5,50,14,12,1,5,4,5,13,4,4,1,4,5,2,12,1,16,2,9,5,5,7,20,8,20,10,16,,67,,1,22,121.511907,25.10495446
113,1,2,8,30,2,03中山區,中山區北安路與中山北路4段口,0,0,1,1,C03,8,7,5,50,3,2,1,5,4,5,13,1,1,1,4,4,2,13,1,53,3,10,3,1,7,9,1,10,11,11,,105,,2,21,121.5275163,25.0765873
113,1,2,8,30,2,03中山區,中山區北安路與中山北路4段口,0,0,1,2,C03,8,7,5,50,3,2,1,5,4,5,13,1,1,1,4,4,2,13,1,35,3,10,3,4,7,12,1,10,9,13,,44,,1,21,121.5275163,25.0765873
113,1,2,8,30,2,03中山區,中山區北安路與中山北路4段口,0,0,1,3,H02,8,7,5,50,3,2,1,5,4,5,13,1,1,1,4,4,2,13,2,36,2,8,3,5,7,21,8,20,10,16,,60,,1,21,121.5275163,25.0765873
113,1,2,8,30,2,12內湖區,內湖區民權東路6段47巷與民權東路6段口,0,0,1,1,C03,8,5,5,30,3,1,1,5,4,5,13,4,4,1,4,4,2,16,2,22,3,10,6,1,7,6,1,10,1,11,,80,,1,21,121.5869484,25.06910271
113,1,2,8,30,2,12內湖區,內湖區民權東路6段47巷與民權東路6段口,0,0,1,2,C03,8,5,5,30,3,1,1,5,4,5,13,4,4,1,4,4,2,16,1,56,2,9,6,1,7,9,1,10,1,12,,44,,1,21,121.5869484,25.06910271
113,1,2,8,32,2,07信義區,信義區松山路627-1號,0,0,1,1,A02,8,7,5,50,14,9,1,5,4,5,13,1,1,9,4,5,2,8,1,53,3,10,7,1,7,9,1,2,1,2,,107,,1,21,121.5787571,25.0363725
113,1,2,8,32,2,07信義區,信義區松山路627-1號,0,0,1,2,H01,8,7,5,50,14,9,1,5,4,5,13,1,1,9,4,5,2,8,1,36,2,1,4,5,8,17,8,20,1,16,,67,,1,23,121.5787571,25.0363725
113,1,2,8,40,2,07信義區,信義區基隆路1段88號,0,0,1,1,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,12,1,32,2,9,5,1,7,10,1,10,2,14,,100,,1,21,121.5672554,25.0460983
113,1,2,8,40,2,07信義區,信義區基隆路1段88號,0,0,1,2,B02,8,7,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,12,2,64,3,10,7,1,7,9,1,8,2,2,,17,,1,21,121.5672554,25.0460983
113,1,2,8,47,2,07信義區,信義區忠孝東路5段703巷與忠孝東路5段口,0,0,1,1,C03,8,5,5,50,3,1,1,5,4,5,13,4,4,1,4,5,2,13,2,34,2,9,6,1,7,9,1,10,1,11,,16,,1,22,121.5802089,25.04239428
113,1,2,8,47,2,07信義區,信義區忠孝東路5段703巷與忠孝東路5段口,0,0,1,2,C03,8,5,5,50,3,1,1,5,4,5,13,4,4,1,4,5,2,13,1,42,3,10,6,1,7,9,6,10,1,13,,44,,1,22,121.5802089,25.04239428
113,1,2,8,50,2,03中山區,中山區松江路與松江路25巷口,0,0,1,1,B01,8,5,5,50,4,2,1,5,4,5,13,2,1,3,4,5,2,12,1,63,3,10,3,4,7,8,1,4,2,6,,100,,1,21,121.5330558,25.047331
113,1,2,8,50,2,03中山區,中山區松江路與松江路25巷口,0,0,1,2,C03,8,5,5,50,4,2,1,5,4,5,13,2,1,3,4,5,2,12,2,32,2,9,3,4,7,9,1,10,2,14,,44,,1,21,121.5330558,25.047331
113,1,2,9,30,2,12內湖區,內湖區成功路2段238巷與成功路2段口,0,0,1,1,C03,8,6,5,50,5,2,1,5,4,5,13,1,1,9,4,5,2,13,1,44,2,9,6,1,7,9,1,10,1,11,,107,,1,21,121.5903086,25.06549252
113,1,2,9,30,2,12內湖區,內湖區成功路2段238巷與成功路2段口,0,0,1,2,B03,8,6,5,50,5,2,1,5,4,5,13,1,1,9,4,5,2,13,1,78,3,10,7,1,7,12,1,8,1,3,,44,,1,21,121.5903086,25.06549252
113,1,2,9,36,2,03中山區,中山區北安路與大直橋口,0,0,1,1,C03,8,7,5,40,8,11,1,5,4,5,13,1,1,1,4,5,2,13,1,22,2,9,5,1,7,9,1,10,1,11,,108,,1,22,121.5445544,25.0793926
113,1,2,9,36,2,03中山區,中山區北安路與大直橋口,0,0,1,2,C03,8,7,5,40,8,11,1,5,4,5,13,1,1,1,4,5,2,13,2,43,3,10,5,1,7,9,1,10,1,13,,44,,1,22,121.5445544,25.0793926
113,1,2,10,22,2,12內湖區,內湖區環山路2段53巷與環山路2段53巷1弄口,0,0,2,1,C03,8,7,8,30,4,1,1,5,4,5,13,4,4,10,5,5,2,16,1,35,2,9,5,1,7,6,1,10,1,11,,80,,1,21,121.5735601,25.0848863
113,1,2,10,22,2,12內湖區,內湖區環山路2段53巷與環山路2段53巷1弄口,0,0,2,2,B11,8,7,8,30,4,1,1,5,4,5,13,4,4,10,5,5,2,16,1,57,2,9,7,1,7,9,1,3,1,2,,107,,1,21,121.5735601,25.0848863
113,1,2,10,22,2,12內湖區,內湖區環山路2段53巷與環山路2段53巷1弄口,0,0,2,3,,8,7,8,30,4,1,1,5,4,5,13,4,4,10,5,5,2,16,3,39,,,,,,,,,,,,67,,1,,121.5735601,25.0848863
113,1,2,10,22,2,12內湖區,內湖區環山路2段53巷與環山路2段53巷1弄口,0,0,2,4,B03,8,7,8,30,4,1,1,5,4,5,13,4,4,10,5,5,2,16,1,39,3,10,7,1,7,13,1,8,1,2,,44,,1,21,121.5735601,25.0848863
113,1,2,10,45,2,10文山區,文山區忠順街2段87巷25弄與忠順街2段87巷25弄口無名巷口,0,0,3,1,B03,8,7,5,30,3,1,1,5,4,5,13,4,4,9,4,5,2,15,2,54,2,2,7,1,7,1,1,8,2,8,,80,,1,21,121.5647817,24.98636314
113,1,2,10,45,2,10文山區,文山區忠順街2段87巷25弄與忠順街2段87巷25弄口無名巷口,0,0,3,2,C03,8,7,5,30,3,1,1,5,4,5,13,4,4,9,4,5,2,15,1,70,2,9,5,1,7,9,1,10,2,12,,44,,1,21,121.5647817,24.98636314
113,1,2,10,45,2,10文山區,文山區忠順街2段87巷25弄與忠順街2段87巷25弄口無名巷口,0,0,3,3,H02,8,7,5,30,3,1,1,5,4,5,13,4,4,9,4,5,2,15,2,64,2,9,5,5,7,20,8,20,10,17,,67,,1,21,121.5647817,24.98636314
113,1,2,10,56,2,03中山區,中山區中山北路4段往北圓山飯店上坡道處,0,0,1,1,C03,8,6,6,30,11,6,1,5,4,5,13,4,4,10,5,5,2,16,2,41,2,9,5,1,7,11,1,10,1,12,,17,,1,21,121.5261536,25.07474617
113,1,2,10,56,2,03中山區,中山區中山北路4段往北圓山飯店上坡道處,0,0,1,2,B03,8,6,6,30,11,6,1,5,4,5,13,4,4,10,5,5,2,16,2,56,3,10,7,1,7,9,1,8,1,4,,17,,1,21,121.5261536,25.07474617
113,1,2,11,0,2,06松山區,松山區八德路4段145號,0,0,1,1,B11,8,7,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,12,1,41,3,10,7,4,7,9,1,4,1,2,,44,,1,21,121.5624718,25.04868112
113,1,2,11,0,2,06松山區,松山區八德路4段145號,0,0,1,2,A11,8,7,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,12,1,43,2,7,7,4,7,15,1,3,1,4,,17,,1,21,121.5624718,25.04868112
113,1,2,11,33,2,10文山區,文山區興隆路2段與興隆路2段153巷口,0,0,1,1,C03,8,6,5,50,3,1,1,5,4,5,13,1,1,1,4,5,2,12,1,76,2,9,6,1,7,7,1,10,1,14,,100,,1,21,121.5484837,25.0002844
113,1,2,11,33,2,10文山區,文山區興隆路2段與興隆路2段153巷口,0,0,1,2,B12,8,6,5,50,3,1,1,5,4,5,13,1,1,1,4,5,2,12,1,45,3,10,7,1,7,9,1,8,1,1,,108,,1,21,121.5484837,25.0002844
113,1,2,11,35,2,09北投區,北投區中央南路1段139號,0,0,2,1,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,9,5,5,2,16,2,56,2,9,6,1,7,5,1,10,1,11,,80,,1,22,121.5010936,25.12991398
113,1,2,11,35,2,09北投區,北投區中央南路1段139號,0,0,2,2,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,9,5,5,2,16,2,71,2,9,5,1,7,9,3,18,1,11,,44,,1,22,121.5010936,25.12991398
113,1,2,11,40,2,05中正區,中正區貴陽街1段與桃源街口,0,0,1,3,B01,8,6,5,50,4,1,1,5,4,5,13,1,1,10,4,5,2,16,1,45,3,10,7,4,7,11,1,4,2,17,,44,,1,21,121.5101939,25.03896624
113,1,2,11,40,2,05中正區,中正區貴陽街1段與桃源街口,0,0,1,1,C03,8,6,5,50,4,1,1,5,4,5,13,1,1,10,4,5,2,16,1,24,3,10,6,4,7,6,1,10,2,12,,17,,1,22,121.5101939,25.03896624
113,1,2,11,40,2,05中正區,中正區貴陽街1段與桃源街口,0,0,1,2,C03,8,6,5,50,4,1,1,5,4,5,13,1,1,10,4,5,2,16,1,25,2,8,6,4,7,9,1,10,2,11,,108,,1,22,121.5101939,25.03896624
113,1,2,11,52,2,04大安區,大安區和平東路2段107巷23弄與和平東路2段175巷口,0,0,2,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,9,5,5,2,15,1,33,2,7,6,4,7,9,1,10,9,14,,80,,1,22,121.5417168,25.0261378
113,1,2,11,52,2,04大安區,大安區和平東路2段107巷23弄與和平東路2段175巷口,0,0,2,2,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,9,5,5,2,15,2,22,2,8,6,4,7,9,1,10,9,12,,108,,1,21,121.5417168,25.0261378
113,1,2,11,54,2,04大安區,大安區新生南路2段與新生南路2段70巷口,0,0,1,1,B12,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,17,1,48,3,10,7,1,7,15,1,8,1,2,,80,,1,21,121.5344902,25.0277336
113,1,2,11,54,2,04大安區,大安區新生南路2段與新生南路2段70巷口,0,0,1,2,F01,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,17,1,78,2,9,4,1,7,9,8,20,1,13,,116,,1,21,121.5344902,25.0277336
113,1,2,12,23,2,10文山區,文山區木柵路1段與辛亥路7段口口,0,0,1,1,B03,8,6,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,17,2,29,3,10,7,2,7,9,1,8,1,1,,44,,1,21,121.552383,24.9877559
113,1,2,12,23,2,10文山區,文山區木柵路1段與辛亥路7段口口,0,0,1,2,C03,8,6,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,17,1,49,2,8,6,1,7,5,1,10,1,13,,8,,1,21,121.552383,24.9877559
113,1,2,12,30,2,01大同區,大同區重慶北路3段257巷與重慶北路3段257巷口23號旁通道,0,0,3,1,C03,8,6,5,30,5,1,1,5,4,5,13,4,4,10,5,5,2,15,1,21,2,8,6,1,7,1,1,10,2,12,,19,,1,21,121.5148424,25.0715984
113,1,2,12,30,2,01大同區,大同區重慶北路3段257巷與重慶北路3段257巷口23號旁通道,0,0,3,2,C04,8,6,5,30,5,1,1,5,4,5,13,4,4,10,5,5,2,15,2,43,2,8,6,1,7,9,1,10,2,14,,44,,1,21,121.5148424,25.0715984
113,1,2,12,30,2,01大同區,大同區重慶北路3段257巷與重慶北路3段257巷口23號旁通道,0,0,3,3,H02,8,6,5,30,5,1,1,5,4,5,13,4,4,10,5,5,2,15,1,9,2,7,6,5,7,21,8,20,10,16,,67,,1,22,121.5148424,25.0715984
113,1,2,12,30,2,09北投區,北投區聖景路92號,0,0,2,1,C03,8,7,5,40,14,9,1,5,4,5,13,4,4,10,5,5,2,17,1,18,3,10,5,1,7,5,3,18,1,11,,8,,1,22,121.4627668,25.1221032
113,1,2,12,30,2,09北投區,北投區聖景路92號,0,0,2,2,C03,8,7,5,40,14,9,1,5,4,5,13,4,4,10,5,5,2,17,1,18,2,7,6,1,7,9,1,10,1,11,,44,,1,22,121.4627668,25.1221032
113,1,2,12,30,2,09北投區,北投區聖景路92號,0,0,2,3,H02,8,7,5,40,14,9,1,5,4,5,13,4,4,10,5,5,2,17,1,19,2,8,4,5,8,21,8,20,10,16,,67,,1,22,121.4627668,25.1221032
113,1,2,12,33,2,03中山區,中山區農安街4號,0,0,1,1,B02,8,6,5,50,3,2,1,5,4,5,13,4,4,9,5,5,2,17,1,58,3,10,7,1,7,14,1,8,1,4,,40,,1,21,121.5229118,25.06494725
113,1,2,12,33,2,03中山區,中山區農安街4號,0,0,1,2,C03,8,6,5,50,3,2,1,5,4,5,13,4,4,9,5,5,2,17,1,25,2,7,5,1,7,9,1,10,1,12,14,17,,1,21,121.5229118,25.06494725
113,1,2,12,33,2,03中山區,中山區農安街4號,0,0,1,3,B03,8,6,5,50,3,2,1,5,4,5,13,4,4,9,5,5,2,17,1,46,3,10,7,1,7,9,1,8,1,2,,44,,1,21,121.5229118,25.06494725
113,1,2,12,35,2,04大安區,大安區信義路4段與大安路1段口口,0,0,2,1,B03,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,1,45,3,10,7,1,7,6,1,8,1,5,,71,,1,22,121.5461118,25.0334038
113,1,2,12,35,2,04大安區,大安區信義路4段與大安路1段口口,0,0,2,2,F02,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,1,39,2,7,2,1,7,9,8,20,1,12,,107,,1,22,121.5461118,25.0334038
113,1,2,12,35,2,04大安區,大安區信義路4段與大安路1段口口,0,0,2,3,H02,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,2,39,2,8,2,5,7,17,8,20,10,16,,67,,1,22,121.5461118,25.0334038
113,1,2,12,40,2,12內湖區,內湖區新明路282號,0,0,1,1,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,16,1,45,2,9,6,1,7,10,1,10,2,14,,100,,1,21,121.582759,25.05616151
113,1,2,12,40,2,12內湖區,內湖區新明路282號,0,0,1,2,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,16,1,22,3,10,7,1,7,9,1,8,2,2,,44,,1,21,121.582759,25.05616151
113,1,2,12,48,2,09北投區,北投區明德路150巷與明德路150巷32弄口,0,0,1,1,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,13,1,19,3,10,5,1,7,8,1,10,1,13,,100,,1,21,121.5220057,25.1097678
113,1,2,12,48,2,09北投區,北投區明德路150巷與明德路150巷32弄口,0,0,1,2,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,13,1,26,2,7,5,1,7,9,1,10,1,11,,108,,1,21,121.5220057,25.1097678
113,1,2,12,52,2,02萬華區,萬華區東園街35巷與東園街35巷口西園公園旁路邊停車格,0,0,2,1,B03,8,5,8,30,22,22,1,5,4,5,13,4,4,10,5,5,2,17,1,65,3,10,3,4,7,1,1,8,1,17,,19,,1,21,121.4980851,25.02684695
113,1,2,12,52,2,02萬華區,萬華區東園街35巷與東園街35巷口西園公園旁路邊停車格,0,0,2,2,B03,8,5,8,30,22,22,1,5,4,5,13,4,4,10,5,5,2,17,1,41,3,10,3,4,7,7,1,8,1,4,,100,,1,21,121.4980851,25.02684695
113,1,2,12,52,2,02萬華區,萬華區東園街35巷與東園街35巷口西園公園旁路邊停車格,0,0,2,3,C03,8,5,8,30,22,22,1,5,4,5,13,4,4,10,5,5,2,17,2,56,2,8,3,4,7,4,1,10,1,11,,108,,1,21,121.4980851,25.02684695
113,1,2,12,52,2,02萬華區,萬華區東園街35巷與東園街35巷口西園公園旁路邊停車格,0,0,2,4,H02,8,5,8,30,22,22,1,5,4,5,13,4,4,10,5,5,2,17,1,18,2,7,3,5,7,20,8,20,10,16,,67,,1,21,121.4980851,25.02684695
113,1,2,12,52,2,02萬華區,萬華區東園街35巷與東園街35巷口西園公園旁路邊停車格,0,0,2,5,B03,8,5,8,30,22,22,1,5,4,5,13,4,4,10,5,5,2,17,1,48,3,10,3,4,7,13,1,8,1,7,,44,,1,21,121.4980851,25.02684695
113,1,2,12,57,2,08士林區,士林區格致路與愛富一街口,0,0,2,1,C03,8,7,5,40,3,1,1,5,4,5,13,4,4,5,5,5,1,17,1,27,3,10,5,1,7,6,1,10,1,11,,4,,1,21,121.5465519,25.1377723
113,1,2,12,57,2,08士林區,士林區格致路與愛富一街口,0,0,2,2,C03,8,7,5,40,3,1,1,5,4,5,13,4,4,5,5,5,1,17,2,26,2,8,5,1,7,5,1,10,1,14,,44,,1,21,121.5465519,25.1377723
113,1,2,12,57,2,08士林區,士林區格致路與愛富一街口,0,0,2,3,H02,8,7,5,40,3,1,1,5,4,5,13,4,4,5,5,5,1,17,2,23,2,5,5,5,7,20,8,20,10,16,,67,,1,21,121.5465519,25.1377723
113,1,2,13,46,2,12內湖區,內湖區瑞光路與瑞光路112巷口,0,0,1,1,B01,8,7,5,50,3,1,1,5,4,5,13,1,1,5,4,5,2,13,1,68,3,10,7,1,7,9,1,4,1,5,,16,,1,21,121.5806071,25.0723256
113,1,2,13,46,2,12內湖區,內湖區瑞光路與瑞光路112巷口,0,0,1,2,C03,8,7,5,50,3,1,1,5,4,5,13,1,1,5,4,5,2,13,2,20,2,9,5,1,7,14,1,10,1,13,,44,,1,21,121.5806071,25.0723256
113,1,2,14,5,2,04大安區,大安區和平東路3段與基隆路2段口,0,0,1,1,B03,8,6,5,50,5,1,1,5,4,5,13,1,1,1,5,5,2,16,2,33,3,10,7,1,7,6,1,8,1,2,,9,,1,21,121.5522544,25.024016
113,1,2,14,5,2,04大安區,大安區和平東路3段與基隆路2段口,0,0,1,2,C03,8,6,5,50,5,1,1,5,4,5,13,1,1,1,5,5,2,16,2,34,2,9,5,1,7,9,1,10,1,11,,44,,1,21,121.5522544,25.024016
113,1,2,14,42,2,10文山區,文山區羅斯福路6段138號,0,0,2,1,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,17,1,76,3,10,7,1,7,15,1,8,2,4,,116,,1,21,121.5409706,24.99659525
113,1,2,14,42,2,10文山區,文山區羅斯福路6段138號,0,0,2,2,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,17,2,21,2,9,6,1,7,9,1,10,2,11,,44,,1,21,121.5409706,24.99659525
113,1,2,14,42,2,10文山區,文山區羅斯福路6段138號,0,0,2,3,H02,8,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,17,2,21,2,9,6,5,7,20,8,20,10,16,,67,,1,21,121.5409706,24.99659525
113,1,2,14,42,2,10文山區,文山區羅斯福路6段138號,0,0,2,4,,8,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,17,3,0,,,,,,,,,,,,67,,1,,121.5409706,24.99659525
113,1,2,14,43,2,12內湖區,內湖區陽光街321巷56號停車場出入口,0,0,1,1,B03,8,6,5,50,11,9,1,5,4,5,10,4,4,9,4,5,2,16,1,60,3,10,7,1,7,1,1,8,2,1,,19,,1,21,121.5777574,25.07140817
113,1,2,14,43,2,12內湖區,內湖區陽光街321巷56號停車場出入口,0,0,1,2,C03,8,6,5,50,11,9,1,5,4,5,10,4,4,9,4,5,2,16,2,66,2,9,6,1,7,9,1,21,2,12,,44,,1,21,121.5777574,25.07140817
113,1,2,14,43,2,12內湖區,內湖區陽光街321巷56號停車場出入口,0,0,1,3,B03,8,6,5,50,11,9,1,5,4,5,10,4,4,9,4,5,2,16,1,30,3,10,3,4,7,13,1,8,2,17,,38,,1,21,121.5777574,25.07140817
113,1,2,14,46,2,03中山區,中山區中山北路2段與民族東路口,0,0,2,1,A04,8,5,5,50,4,1,1,5,4,5,13,4,4,3,4,5,2,13,1,61,3,10,3,4,7,9,1,2,1,8,,108,,1,21,121.5228334,25.0687941
113,1,2,14,46,2,03中山區,中山區中山北路2段與民族東路口,0,0,2,2,C01,8,5,5,50,4,1,1,5,4,5,13,4,4,3,4,5,2,13,1,42,2,7,3,4,7,14,1,9,1,12,,44,,1,21,121.5228334,25.0687941
113,1,2,14,46,2,03中山區,中山區中山北路2段與民族東路口,0,0,2,3,H02,8,5,5,50,4,1,1,5,4,5,13,4,4,3,4,5,2,13,2,41,2,7,3,5,7,20,8,20,10,16,,58,,1,21,121.5228334,25.0687941
